fixed acidity,volatile acidity,citric acid,chlorides,free sulfur dioxide,density,alcohol,quality
6.8,0.33,0.28,0.032,38.0,0.9889,13.0,6
6.8,0.3,0.35,0.038,10.0,0.9912,12.0,6
7.4,0.29,0.31,0.035,23.0,0.9926,10.9,5
8.2,0.42,0.29,0.03,31.0,0.9911,12.8,7
7.3,0.19,0.24,0.054,34.0,0.9964,10.0,6
6.5,0.32,0.12,0.033,35.0,0.9974,9.0,5
7.1,0.32,0.4,0.034,13.0,0.9944,10.4,5
6.5,0.32,0.12,0.033,35.0,0.9974,9.0,5
7.3,0.19,0.24,0.054,34.0,0.9964,10.0,6
7.3,0.17,0.23,0.051,35.0,0.9963,10.0,6
7.7,0.44,0.24,0.031,41.0,0.9948,11.3,7
7.7,0.44,0.24,0.031,41.0,0.9948,11.3,7
7.4,0.49,0.24,0.03,34.0,0.9953,12.0,7
7.7,0.44,0.24,0.031,41.0,0.9948,11.3,7
7.4,0.49,0.24,0.03,34.0,0.9953,12.0,7
7.2,0.24,0.29,0.037,37.0,0.992,11.0,7
6.5,0.34,0.36,0.052,53.0,0.9984,9.3,6
6.9,0.18,0.33,0.054,24.0,0.9926,10.5,5
7.2,0.24,0.29,0.037,37.0,0.992,11.0,7
8.3,0.28,0.45,0.059,32.0,0.9972,11.2,6
6.1,0.34,0.46,0.029,21.0,0.991,12.3,6
7.4,0.44,0.2,0.049,44.0,0.998,9.0,5
7.4,0.44,0.2,0.049,44.0,0.998,9.0,5
7.0,0.24,0.25,0.042,48.0,0.992,11.4,6
7.1,0.25,0.25,0.046,50.0,0.9925,11.0,7
6.1,0.34,0.46,0.029,21.0,0.991,12.3,6
8.3,0.27,0.39,0.058,16.0,0.9955,10.3,5
6.8,0.24,0.35,0.048,44.0,0.9944,10.5,7
8.9,0.34,0.34,0.056,13.0,0.9946,9.7,5
8.9,0.33,0.34,0.056,14.0,0.9946,9.7,5
6.7,0.18,0.19,0.046,57.0,0.9946,10.5,6
7.8,0.2,0.28,0.054,78.0,0.997,10.0,6
6.6,0.28,0.3,0.049,57.0,0.9958,9.5,5
7.1,0.25,0.3,0.042,25.0,0.994,10.5,6
7.6,0.27,0.25,0.05,45.0,0.9984,9.8,6
6.9,0.37,0.28,0.031,34.0,0.9948,11.6,6
7.4,0.21,0.27,0.031,41.0,0.9932,11.8,7
8.2,0.18,0.28,0.035,41.0,0.9952,10.1,7
6.3,0.19,0.21,0.049,35.0,0.9924,10.3,6
7.0,0.21,0.22,0.048,38.0,0.9945,10.4,6
5.8,0.33,0.2,0.047,26.0,0.9976,8.9,5
5.8,0.33,0.2,0.047,26.0,0.9976,8.9,5
7.9,0.29,0.31,0.034,37.0,0.9938,10.8,5
6.6,0.31,0.38,0.058,16.0,0.9997,9.2,5
8.0,0.19,0.3,0.053,48.0,0.994,9.6,6
8.0,0.2,0.36,0.032,21.0,0.9921,10.4,6
8.0,0.25,0.26,0.043,41.0,0.9986,8.7,6
7.7,0.3,0.42,0.045,45.0,0.9991,9.2,5
7.7,0.3,0.42,0.045,45.0,0.9991,9.2,5
7.7,0.3,0.42,0.045,45.0,0.9991,9.2,5
6.4,0.22,0.32,0.029,34.0,0.9948,10.2,5
7.3,0.24,0.41,0.05,41.0,0.9988,9.7,5
7.2,0.24,0.4,0.049,50.0,1.0,9.6,5
7.6,0.15,0.4,0.036,24.0,0.9932,10.0,5
7.7,0.3,0.42,0.045,45.0,0.9991,9.2,5
7.6,0.33,0.41,0.045,44.0,0.9989,9.1,5
6.8,0.24,0.31,0.046,40.0,1.0,8.7,5
6.8,0.24,0.31,0.046,40.0,1.0,8.7,5
6.8,0.35,0.44,0.056,31.0,0.9952,9.5,5
7.9,0.26,0.33,0.039,73.0,0.9969,9.5,6
7.2,0.31,0.41,0.053,15.0,0.9976,9.9,6
6.7,0.44,0.31,0.03,41.0,0.99,12.6,7
7.4,0.21,0.3,0.039,14.0,0.9942,10.4,5
8.8,0.23,0.35,0.04,26.0,0.9984,9.1,6
7.8,0.34,0.27,0.04,25.0,0.9932,10.4,5
7.9,0.26,0.33,0.039,73.0,0.9969,9.5,6
6.0,0.28,0.35,0.037,16.0,0.9933,10.6,5
7.9,0.37,0.3,0.029,64.0,0.9916,12.0,7
7.2,0.36,0.36,0.038,26.0,0.9914,12.5,7
7.6,0.13,0.34,0.062,40.0,0.9966,9.6,5
6.6,0.25,0.36,0.045,54.0,0.9958,9.2,5
7.1,0.18,0.26,0.041,20.0,0.9926,9.9,6
7.9,0.3,0.27,0.036,20.0,0.9939,11.7,6
8.3,0.23,0.3,0.049,21.0,0.9953,9.6,6
6.8,0.43,0.3,0.033,27.0,0.9906,12.0,6
7.2,0.36,0.36,0.038,26.0,0.9914,12.5,7
6.6,0.25,0.36,0.045,54.0,0.9958,9.2,5
7.1,0.18,0.26,0.041,20.0,0.9926,9.9,6
6.6,0.35,0.29,0.044,54.0,0.9991,8.9,6
7.3,0.22,0.5,0.049,56.0,0.9994,9.0,6
8.1,0.26,0.33,0.052,52.5,0.9976,10.2,7
7.6,0.13,0.34,0.062,40.0,0.9966,9.6,5
7.0,0.12,0.19,0.055,27.0,0.9953,9.4,5
8.2,0.37,0.27,0.028,10.0,0.9923,10.4,5
7.6,0.26,0.36,0.032,6.0,0.993,10.4,4
7.1,0.25,0.28,0.052,46.0,0.9926,10.5,5
7.0,0.27,0.32,0.047,47.0,0.9938,11.4,6
8.8,0.34,0.33,0.036,46.0,0.9966,10.2,5
9.2,0.27,0.34,0.043,49.0,0.9974,10.4,6
6.8,0.28,0.36,0.04,25.0,0.9924,10.3,6
8.8,0.34,0.33,0.036,46.0,0.9966,10.2,5
9.2,0.27,0.34,0.043,49.0,0.9974,10.4,6
7.3,0.13,0.27,0.08,34.0,0.9938,11.1,7
7.2,0.16,0.35,0.031,27.0,0.9928,9.9,5
6.8,0.31,0.32,0.052,35.0,0.9959,9.0,5
6.8,0.31,0.32,0.052,35.0,0.9959,9.0,5
6.3,0.25,0.44,0.041,48.0,0.9968,9.5,5
6.0,0.45,0.42,0.051,61.0,0.9932,9.0,5
8.1,0.26,0.3,0.049,39.0,0.9954,10.0,6
5.7,0.45,0.42,0.051,61.0,0.9932,9.0,5
7.2,0.19,0.31,0.046,37.0,0.9939,10.2,7
6.7,0.31,0.44,0.054,29.0,0.9952,9.6,5
8.0,0.25,0.13,0.036,49.0,0.9996,9.7,5
8.1,0.31,0.36,0.028,29.0,0.9925,13.0,7
8.1,0.24,0.38,0.044,49.0,0.996,10.8,6
8.0,0.25,0.13,0.036,49.0,0.9996,9.7,5
6.4,0.29,0.28,0.063,66.0,0.9973,9.0,5
7.2,0.15,0.33,0.027,16.0,0.9937,9.9,5
7.0,0.12,0.32,0.058,22.0,0.9966,9.2,6
7.4,0.32,0.55,0.056,53.0,1.0017,8.7,6
9.5,0.21,0.47,0.039,21.0,0.9959,9.5,5
8.2,0.21,0.48,0.041,11.0,0.9958,9.9,5
7.4,0.32,0.55,0.056,53.0,1.0017,8.7,6
6.8,0.31,0.42,0.046,50.0,0.9958,9.0,5
6.8,0.27,0.28,0.076,50.0,0.9979,8.6,6
7.4,0.21,0.3,0.047,13.0,0.9941,10.5,6
8.0,0.23,0.35,0.044,53.0,0.997,9.5,7
7.6,0.2,0.31,0.047,41.0,0.9934,10.1,6
6.3,0.41,0.3,0.03,49.0,0.9927,11.7,7
8.3,0.49,0.43,0.036,32.0,0.9944,10.7,6
6.3,0.41,0.3,0.03,49.0,0.9927,11.7,7
6.8,0.27,0.35,0.048,76.0,0.9959,9.5,6
6.8,0.28,0.37,0.057,35.0,0.9973,10.2,5
8.4,0.2,0.27,0.048,30.0,0.9966,9.1,6
7.9,0.33,0.26,0.044,23.0,0.9932,10.5,6
7.5,0.38,0.5,0.042,57.0,0.9984,9.0,6
7.6,0.16,0.41,0.047,27.0,0.9937,10.1,6
8.1,0.22,0.28,0.043,57.0,0.9954,10.0,5
8.0,0.22,0.32,0.043,63.0,0.997,9.5,6
7.1,0.33,0.3,0.034,30.0,0.9912,12.3,7
6.4,0.43,0.27,0.054,5.0,0.9939,9.1,4
7.0,0.12,0.28,0.057,17.0,0.9957,9.6,5
7.4,0.3,0.22,0.053,33.0,0.9926,11.6,6
7.0,0.28,0.33,0.043,47.0,0.9994,8.8,6
7.0,0.28,0.33,0.043,47.0,0.9994,8.8,6
7.3,0.18,0.31,0.055,32.0,1.0002,9.0,6
6.8,0.31,0.09,0.04,56.0,0.9922,10.0,5
7.6,0.17,0.35,0.047,43.0,0.9934,11.1,6
7.4,0.3,0.22,0.053,33.0,0.9926,11.6,6
7.4,0.26,0.31,0.043,58.0,0.9941,10.6,6
7.0,0.28,0.33,0.043,47.0,0.9994,8.8,6
5.6,0.18,0.31,0.038,16.0,0.9924,10.1,6
7.2,0.15,0.39,0.043,21.0,0.9948,10.0,5
8.0,0.4,0.33,0.034,27.0,0.9935,12.2,7
7.0,0.25,0.56,0.035,20.0,0.9918,11.0,6
7.2,0.15,0.39,0.043,21.0,0.9948,10.0,5
6.8,0.18,0.46,0.064,37.0,0.9924,11.1,5
6.6,0.32,0.22,0.046,38.0,0.9979,10.4,6
9.0,0.55,0.3,0.026,14.0,0.993,11.8,5
6.9,0.19,0.39,0.028,22.0,0.994,10.8,6
6.3,0.41,0.33,0.023,28.0,0.991,12.5,7
9.0,0.55,0.3,0.026,14.0,0.993,11.8,5
7.0,0.2,0.34,0.049,12.0,0.9922,11.6,7
6.6,0.32,0.22,0.046,38.0,0.9979,10.4,6
7.7,0.26,0.34,0.05,36.0,0.9937,11.5,6
6.3,0.21,0.28,0.051,46.0,0.9928,10.1,6
7.6,0.34,0.39,0.04,45.0,0.9965,9.2,6
6.3,0.21,0.28,0.051,46.0,0.9928,10.1,6
6.9,0.32,0.15,0.046,51.0,0.9958,8.9,5
8.9,0.21,0.34,0.037,33.0,0.9962,9.7,6
7.6,0.34,0.39,0.04,45.0,0.9965,9.2,6
9.5,0.42,0.41,0.034,22.0,0.9951,11.0,6
7.6,0.29,0.26,0.042,32.0,0.9944,10.7,5
6.5,0.25,0.2,0.024,29.0,0.9916,10.8,6
7.2,0.23,0.33,0.049,50.0,0.9987,9.8,5
7.9,0.35,0.36,0.038,11.0,0.9928,11.0,5
8.8,0.2,0.28,0.018,18.0,0.9926,10.4,5
7.6,0.29,0.26,0.042,32.0,0.9944,10.7,5
5.5,0.14,0.27,0.029,22.0,0.9949,9.0,5
8.7,0.24,0.35,0.042,11.0,0.9926,10.6,5
6.7,0.3,0.45,0.032,56.0,0.997,9.5,6
5.5,0.14,0.27,0.029,22.0,0.9949,9.0,5
5.6,0.13,0.27,0.028,22.0,0.9948,9.2,6
7.4,0.18,0.34,0.03,30.0,0.992,11.0,6
8.7,0.24,0.35,0.042,11.0,0.9926,10.6,5
8.3,0.33,0.43,0.046,22.0,0.9982,9.3,5
6.8,0.34,0.44,0.052,28.0,0.9955,9.6,5
6.8,0.33,0.44,0.05,29.0,0.9955,9.5,5
6.3,0.28,0.24,0.031,32.0,0.9958,9.7,7
6.8,0.21,0.27,0.042,41.0,1.0001,8.7,5
6.8,0.21,0.27,0.042,41.0,1.0001,8.7,5
8.6,0.485,0.29,0.026,19.0,0.9918,12.4,5
8.6,0.485,0.29,0.026,19.0,0.9918,12.4,5
7.3,0.29,0.29,0.029,27.0,0.9931,10.6,6
6.8,0.21,0.27,0.042,41.0,1.0001,8.7,5
7.3,0.29,0.37,0.044,45.0,0.9966,9.0,5
5.7,0.46,0.46,0.04,31.0,0.9932,8.8,5
6.8,0.28,0.44,0.04,58.0,0.9969,9.5,5
6.7,0.23,0.33,0.036,23.0,0.9925,10.8,6
6.9,0.17,0.25,0.047,34.0,0.9914,11.4,5
6.6,0.22,0.28,0.042,51.0,0.9952,9.5,6
7.8,0.27,0.28,0.05,21.0,0.9934,9.9,5
7.7,0.28,0.29,0.051,25.0,0.9939,10.2,5
7.6,0.29,0.29,0.051,26.0,0.9939,10.2,5
5.7,0.32,0.18,0.029,26.0,0.9906,11.0,6
7.1,0.33,0.25,0.03,25.0,0.9901,12.1,7
7.3,0.34,0.3,0.057,25.0,0.9948,9.1,6
6.5,0.19,0.26,0.04,31.0,0.995,9.5,6
6.6,0.23,0.27,0.043,43.0,0.9953,9.5,5
6.6,0.27,0.29,0.045,57.0,0.9953,9.8,5
6.6,0.22,0.28,0.042,51.0,0.9952,9.5,6
6.8,0.36,0.32,0.039,10.0,0.9948,9.6,5
7.0,0.22,0.39,0.055,39.0,0.9951,10.2,6
7.4,0.45,0.32,0.044,17.0,0.9962,10.4,4
6.8,0.36,0.32,0.039,10.0,0.9948,9.6,5
7.5,0.42,0.14,0.046,18.0,0.9959,10.7,5
7.5,0.33,0.32,0.036,25.0,0.9962,10.5,6
9.4,0.3,0.32,0.029,14.0,0.9958,10.6,5
7.9,0.17,0.32,0.053,47.0,0.9948,9.6,6
7.9,0.17,0.32,0.053,47.0,0.9948,9.6,6
8.2,0.17,0.32,0.05,17.0,0.994,9.5,5
8.3,0.17,0.31,0.049,48.0,0.9942,9.4,6
8.7,0.15,0.3,0.046,29.0,0.9942,9.8,6
7.9,0.17,0.32,0.053,47.0,0.9948,9.6,6
7.2,0.25,0.19,0.044,51.0,0.9964,9.2,5
7.2,0.24,0.19,0.045,53.0,0.9958,9.5,5
6.6,0.22,0.53,0.052,22.0,0.9986,9.4,5
6.6,0.22,0.53,0.052,22.0,0.9986,9.4,5
8.4,0.28,0.4,0.048,33.0,0.9988,9.3,5
6.8,0.32,0.34,0.05,5.0,0.9953,9.1,5
6.7,0.24,0.33,0.046,31.0,0.9983,9.5,5
7.4,0.18,0.36,0.056,72.0,1.0,9.1,6
6.7,0.24,0.33,0.046,31.0,0.9983,9.5,5
6.8,0.28,0.35,0.042,16.0,0.9906,12.4,6
6.2,0.34,0.3,0.047,28.0,0.9981,8.7,5
6.0,0.27,0.15,0.056,35.0,0.9936,8.8,5
6.8,0.32,0.34,0.05,5.0,0.9953,9.1,5
8.5,0.24,0.47,0.057,40.0,1.0005,9.0,5
8.1,0.24,0.33,0.048,46.0,0.9972,10.3,6
7.4,0.18,0.36,0.056,72.0,1.0,9.1,6
7.7,0.23,0.31,0.038,59.0,0.9969,9.5,6
6.5,0.22,0.25,0.05,44.0,1.0001,8.8,5
6.5,0.22,0.25,0.05,44.0,1.0001,8.8,5
6.5,0.22,0.25,0.05,44.0,1.0001,8.8,5
5.7,0.33,0.15,0.05,20.0,0.9934,9.9,5
7.7,0.23,0.31,0.038,59.0,0.9969,9.5,6
6.5,0.22,0.25,0.05,44.0,1.0001,8.8,5
6.8,0.2,0.27,0.034,19.0,0.9902,11.7,4
7.7,0.26,0.32,0.04,26.0,0.993,10.8,5
6.4,0.2,0.32,0.041,18.0,0.9914,12.0,6
8.0,0.16,0.36,0.033,14.0,0.9941,10.3,4
6.8,0.25,0.27,0.076,47.0,0.9967,9.0,5
7.7,0.39,0.28,0.035,36.0,0.9918,12.2,7
6.9,0.26,0.33,0.051,59.0,0.998,9.9,5
6.8,0.25,0.27,0.076,47.0,0.9967,9.0,5
7.7,0.39,0.28,0.035,36.0,0.9918,12.2,7
6.0,0.28,0.22,0.048,42.0,0.9957,10.1,5
6.5,0.43,0.28,0.056,23.0,0.9986,9.3,5
6.8,0.28,0.39,0.036,15.0,0.9918,11.7,5
7.0,0.35,0.24,0.04,21.0,0.9923,11.0,5
7.1,0.22,0.32,0.056,49.0,0.9998,9.6,6
7.1,0.22,0.32,0.056,49.0,0.9998,9.6,6
8.3,0.24,0.27,0.03,22.0,0.9914,11.9,6
6.8,0.26,0.32,0.041,38.0,0.9939,10.8,6
7.2,0.16,0.26,0.054,41.0,0.9966,10.1,5
7.9,0.18,0.36,0.058,31.0,0.995,10.9,6
7.2,0.16,0.26,0.054,41.0,0.9966,10.1,5
5.5,0.24,0.32,0.06,19.0,0.994,10.4,5
7.7,0.28,0.35,0.056,31.0,0.9998,9.6,5
7.7,0.28,0.35,0.056,31.0,0.9998,9.6,5
7.5,0.26,0.52,0.047,64.0,0.9982,9.0,5
6.5,0.14,0.32,0.037,18.0,0.9924,11.5,7
8.2,0.21,0.32,0.053,53.0,0.9972,10.2,6
7.2,0.2,0.31,0.054,49.0,0.997,9.9,6
7.2,0.115,0.3,0.056,26.0,0.9954,9.6,6
6.4,0.29,0.2,0.04,20.0,0.9962,10.6,5
6.8,0.24,0.34,0.038,31.0,0.9921,11.8,6
7.0,0.24,0.34,0.035,36.0,0.9905,12.2,6
7.7,0.28,0.35,0.056,31.0,0.9998,9.6,5
7.0,0.22,0.33,0.052,15.0,0.993,10.6,6
7.5,0.18,0.39,0.054,23.0,0.9941,10.3,6
7.8,0.29,0.33,0.035,33.0,0.9962,10.7,5
7.9,0.28,0.32,0.038,9.0,0.992,11.7,4
8.5,0.25,0.27,0.031,31.0,0.9922,12.0,6
7.4,0.18,0.27,0.048,26.0,0.994,10.6,6
6.3,0.24,0.37,0.031,6.0,0.9897,12.2,4
6.0,0.33,0.38,0.04,29.0,0.9954,11.0,6
6.8,0.37,0.28,0.03,29.0,0.99,12.4,7
8.5,0.25,0.27,0.031,31.0,0.9922,12.0,6
8.4,0.22,0.28,0.028,55.0,0.998,11.6,5
7.0,0.35,0.31,0.069,15.0,0.9944,9.4,5
7.0,0.35,0.31,0.069,15.0,0.9944,9.4,5
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
6.9,0.32,0.13,0.042,11.0,0.996,9.2,5
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
7.4,0.19,0.3,0.053,48.5,0.9986,9.1,7
6.9,0.32,0.13,0.042,11.0,0.996,9.2,5
6.0,0.34,0.24,0.06,23.0,0.9951,9.0,7
7.7,0.24,0.31,0.047,33.0,0.993,10.8,6
8.0,0.36,0.43,0.053,29.0,0.9982,9.5,6
7.4,0.29,0.25,0.044,30.0,0.992,11.0,6
6.6,0.32,0.27,0.041,37.0,0.9963,10.0,5
6.3,0.3,0.24,0.04,38.0,0.995,9.5,5
6.4,0.33,0.24,0.041,29.0,0.9956,10.1,6
7.5,0.18,0.31,0.051,24.0,0.997,9.5,7
6.8,0.25,0.18,0.056,13.0,0.9935,9.5,5
6.4,0.18,0.32,0.052,24.0,0.9963,9.4,6
7.1,0.18,0.32,0.048,36.0,0.9967,9.4,6
7.6,0.27,0.42,0.044,29.0,0.9912,12.7,6
9.2,0.23,0.35,0.037,34.0,0.9981,9.7,5
7.9,0.28,0.41,0.058,31.0,0.9966,9.7,6
7.1,0.18,0.32,0.048,36.0,0.9967,9.4,6
6.4,0.18,0.32,0.052,24.0,0.9963,9.4,6
6.8,0.25,0.18,0.056,13.0,0.9935,9.5,5
7.0,0.22,0.26,0.037,20.0,0.9902,11.7,6
7.3,0.18,0.29,0.036,26.0,0.99,11.7,6
7.1,0.26,0.19,0.051,53.0,0.996,9.7,5
6.6,0.25,0.42,0.049,77.0,0.9966,9.5,6
6.4,0.24,0.23,0.069,31.0,0.9962,9.1,5
6.0,0.28,0.27,0.051,23.0,0.994,10.3,6
7.1,0.26,0.19,0.051,53.0,0.996,9.7,5
7.8,0.24,0.38,0.058,14.0,0.994,9.9,5
7.6,0.27,0.33,0.059,19.0,0.9944,9.9,5
7.7,0.39,0.34,0.056,35.0,0.9974,10.2,5
8.9,0.24,0.33,0.035,16.0,0.996,12.1,6
6.6,0.23,0.24,0.045,36.0,0.9922,11.3,7
7.1,0.26,0.3,0.031,13.0,0.9917,11.4,5
7.0,0.32,0.35,0.039,24.0,0.9918,12.2,6
7.4,0.24,0.26,0.058,53.0,0.9936,9.9,7
7.0,0.32,0.35,0.039,24.0,0.9918,12.2,6
7.4,0.17,0.29,0.047,23.0,0.9939,10.4,6
7.1,0.26,0.3,0.031,13.0,0.9917,11.4,5
8.5,0.28,0.34,0.041,32.0,0.9981,9.9,6
7.8,0.3,0.37,0.051,16.0,0.9941,10.0,5
8.1,0.25,0.38,0.051,18.0,0.9928,11.5,6
7.7,0.28,0.29,0.041,29.0,0.9952,10.5,6
6.5,0.24,0.36,0.027,36.0,0.9898,12.5,7
7.0,0.22,0.32,0.045,40.0,0.9914,10.5,6
8.5,0.28,0.34,0.041,32.0,0.9981,9.9,6
8.0,0.45,0.28,0.051,25.0,0.9957,11.4,7
6.9,0.23,0.33,0.056,44.0,0.998,9.8,6
8.0,0.45,0.28,0.051,25.0,0.9957,11.4,7
7.6,0.23,0.26,0.067,32.0,0.9986,9.2,4
7.1,0.2,0.36,0.042,45.0,0.997,9.5,7
6.9,0.25,0.35,0.034,42.0,0.9947,11.5,6
7.1,0.2,0.36,0.042,45.0,0.997,9.5,7
6.9,0.25,0.35,0.034,42.0,0.9947,11.5,6
8.4,0.2,0.31,0.054,16.0,0.99416,9.5,6
6.5,0.39,0.35,0.049,10.0,0.99516,9.7,5
7.2,0.23,0.38,0.067,20.0,0.99496,9.7,5
6.9,0.44,0.42,0.048,10.0,0.9974,9.5,6
7.1,0.28,0.19,0.04,48.0,0.99579,9.4,5
6.4,0.34,0.2,0.06,37.0,0.9983,9.0,4
6.9,0.44,0.42,0.048,10.0,0.9974,9.5,6
7.2,0.29,0.18,0.042,41.0,0.99644,9.1,5
7.1,0.28,0.19,0.04,48.0,0.99579,9.4,5
6.7,0.23,0.42,0.047,52.0,0.99758,10.4,5
7.0,0.36,0.14,0.043,35.0,0.9977,8.9,5
7.5,0.31,0.24,0.031,28.0,0.99397,10.6,7
6.4,0.34,0.2,0.06,37.0,0.9983,9.0,4
7.4,0.2,0.29,0.047,16.0,0.99243,10.6,6
6.3,0.27,0.18,0.048,45.0,0.9962,9.0,5
9.2,0.34,0.54,0.06,46.0,1.00182,8.8,6
7.4,0.18,0.29,0.042,34.0,0.99384,10.5,7
7.2,0.29,0.2,0.046,51.0,0.99582,9.5,5
6.3,0.27,0.18,0.048,45.0,0.9962,9.0,5
6.2,0.26,0.19,0.049,47.0,0.9924,10.4,6
7.3,0.21,0.21,0.046,35.0,0.99466,10.0,6
7.1,0.14,0.35,0.039,24.0,0.99212,10.4,5
7.6,0.48,0.28,0.049,57.0,0.99748,9.3,5
7.6,0.48,0.28,0.049,57.0,0.99748,9.3,5
6.5,0.36,0.31,0.061,20.0,0.99475,9.0,6
8.5,0.25,0.31,0.032,11.0,0.99189,11.5,6
6.9,0.3,0.21,0.056,49.0,0.99827,9.0,5
6.6,0.19,0.43,0.045,53.0,0.99752,10.4,6
6.9,0.3,0.21,0.056,49.0,0.99827,9.0,5
9.4,0.42,0.32,0.027,20.0,0.99479,10.6,5
6.6,0.19,0.43,0.045,53.0,0.99752,10.4,6
6.3,0.2,0.3,0.034,35.0,0.99642,8.5,6
8.5,0.19,0.56,0.055,47.0,1.00047,9.3,6
7.3,0.19,0.25,0.051,41.0,0.99382,10.5,7
6.7,0.25,0.26,0.06,50.0,0.99784,9.9,6
6.2,0.25,0.28,0.035,28.0,0.99486,10.4,6
6.1,0.46,0.32,0.053,10.0,0.99537,10.1,5
7.3,0.19,0.25,0.051,41.0,0.99382,10.5,7
7.5,0.29,0.26,0.067,47.0,0.99838,9.2,4
6.7,0.31,0.18,0.043,57.0,0.99566,9.4,6
7.4,0.14,0.3,0.033,25.0,0.99268,10.6,6
6.7,0.31,0.18,0.043,57.0,0.99566,9.4,6
7.4,0.33,0.26,0.049,67.0,0.99907,9.5,5
7.4,0.33,0.26,0.049,67.0,0.99907,9.5,5
7.4,0.33,0.26,0.049,67.0,0.99907,9.5,5
7.4,0.33,0.26,0.049,67.0,0.99907,9.5,5
7.4,0.33,0.26,0.049,67.0,0.99907,9.5,5
7.3,0.4,0.28,0.037,26.0,0.99148,12.6,7
7.4,0.18,0.24,0.047,21.0,0.99383,10.5,7
8.6,0.17,0.28,0.047,38.0,0.99365,10.8,6
6.5,0.32,0.23,0.054,39.0,0.99272,9.9,6
7.3,0.4,0.28,0.037,26.0,0.99148,12.6,7
7.0,0.32,0.31,0.031,38.0,0.99235,12.2,7
7.5,0.42,0.19,0.041,62.0,0.99508,10.0,6
6.9,0.28,0.31,0.04,47.0,0.9946,10.6,7
6.5,0.29,0.42,0.042,66.0,0.99674,9.5,6
7.0,0.32,0.31,0.031,38.0,0.99235,12.2,7
7.3,0.3,0.33,0.043,28.0,0.99084,12.6,7
6.6,0.22,0.28,0.058,25.0,0.99856,9.4,5
6.0,0.26,0.18,0.055,50.0,0.99591,9.0,5
6.9,0.44,0.18,0.051,26.0,0.9975,9.1,5
7.5,0.42,0.2,0.06,15.0,0.9944,9.4,6
7.0,0.36,0.3,0.04,40.0,0.99173,12.2,7
5.6,0.295,0.2,0.049,18.0,0.99378,10.0,5
6.8,0.21,0.55,0.053,34.0,0.99805,9.2,5
9.4,0.28,0.3,0.045,36.0,0.99534,9.3,5
8.1,0.28,0.34,0.035,11.0,0.99232,9.8,6
6.8,0.21,0.55,0.053,34.0,0.99805,9.2,5
7.0,0.22,0.26,0.036,44.0,0.99078,12.0,7
9.4,0.28,0.3,0.045,36.0,0.99534,9.3,5
6.8,0.32,0.3,0.029,15.0,0.99061,12.6,7
7.0,0.19,0.33,0.032,42.0,0.99182,12.2,6
7.7,0.42,0.38,0.061,49.0,0.9966,11.0,6
7.4,0.2,0.31,0.038,34.0,0.9912,12.0,7
6.6,0.4,0.32,0.035,39.0,0.99096,12.7,7
8.0,0.2,0.3,0.037,42.0,0.99379,11.8,6
7.6,0.2,0.34,0.041,42.0,0.99335,11.1,6
6.9,0.3,0.21,0.045,54.0,0.99595,9.4,5
7.0,0.35,0.17,0.049,7.0,0.99297,9.7,6
6.9,0.35,0.55,0.038,22.0,0.99687,9.7,5
7.0,0.35,0.17,0.049,7.0,0.99297,9.7,6
6.9,0.35,0.55,0.038,22.0,0.99687,9.7,5
7.6,0.3,0.4,0.054,29.0,0.99445,9.8,5
7.5,0.38,0.29,0.05,25.0,0.9986,9.3,6
7.5,0.3,0.32,0.032,31.0,0.99154,10.5,5
6.3,0.4,0.32,0.049,38.0,0.9981,9.3,6
8.3,0.27,0.34,0.048,50.0,0.99716,10.3,5
6.5,0.28,0.35,0.067,61.0,0.9972,9.0,4
7.2,0.34,0.3,0.051,40.0,0.99756,9.7,5
7.0,0.23,0.26,0.041,21.0,0.99509,9.5,6
7.7,0.29,0.29,0.06,27.0,0.99572,10.3,6
7.2,0.34,0.3,0.051,40.0,0.99756,9.7,5
6.7,0.17,0.27,0.032,39.0,0.99254,10.5,5
7.0,0.23,0.26,0.041,21.0,0.99509,9.5,6
8.1,0.24,0.26,0.043,41.0,0.99676,10.0,6
7.5,0.23,0.29,0.031,24.0,0.99194,10.9,6
8.3,0.26,0.31,0.029,14.0,0.99077,12.2,6
7.9,0.31,0.22,0.048,46.0,0.99942,10.0,5
7.9,0.25,0.34,0.04,53.0,0.99708,9.6,6
6.1,0.28,0.16,0.06,36.0,0.99353,8.7,6
7.0,0.18,0.26,0.044,46.0,0.99256,10.7,7
6.5,0.21,0.28,0.046,26.0,0.99199,11.1,6
7.6,0.48,0.33,0.024,14.0,0.9918,12.5,7
7.1,0.34,0.32,0.051,29.0,0.99354,10.4,6
8.9,0.21,0.37,0.028,20.0,0.99244,11.5,5
7.4,0.32,0.27,0.04,60.0,0.99831,9.4,5
8.1,0.25,0.34,0.05,30.0,0.99724,10.1,6
8.2,0.25,0.46,0.05,14.0,0.99524,9.7,5
6.5,0.18,0.29,0.035,39.0,0.9927,10.5,6
6.7,0.24,0.26,0.053,44.0,0.99802,9.7,5
